type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62
JapS-AQ4_panpan_000087,0.34979492,0.36093625,0.37204382,0.38362846,0.3928644,0.35585538,0.38108042,0.38684586,0.38709363,0.35263315,0.3802725,0.38576084,0.38648024,0.35177502,0.3791163,0.3831006,0.38212487,0.3528792,0.37376466,0.37605023,0.37388468,0.5715745,0.5552233,0.54143643,0.5342429,0.528141,0.5027149,0.50700074,0.52394396,0.5388316,0.51189893,0.51906896,0.53722733,0.54961324,0.5266437,0.536432,0.5503917,0.55903536,0.54372513,0.5523021,0.5615359,0.5665329,7.469032e-09,-0.005848017,-0.011301097,-0.016618945,-0.021098094,-0.007638005,-0.01681668,-0.022468723,-0.024949376,-0.008153162,-0.015811568,-0.017494941,-0.017537583,-0.009692409,-0.01651731,-0.01597835,-0.014094008,-0.01181811,-0.014923833,-0.013788346,-0.012105059
JapS-AQ4_panpan_000088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JapS-AQ4_panpan_000089,0.4554617,0.46130982,0.45983744,0.4504774,0.43610206,0.43938142,0.43264914,0.42891136,0.42782307,0.42763582,0.4283903,0.42711064,0.4278607,0.4208016,0.4232064,0.42176035,0.421569,0.4176369,0.4194496,0.41901606,0.418682,0.78038484,0.75619316,0.7359716,0.72835475,0.73112094,0.7781578,0.7618772,0.73412234,0.71348566,0.7933822,0.7779651,0.74828917,0.7285824,0.7997602,0.78688663,0.75963575,0.7410121,0.80071795,0.78886145,0.76747453,0.75237095,2.993909e-08,-0.02347604,-0.039191633,-0.0495889,-0.058402967,-0.048692834,-0.06115755,-0.06367239,-0.06460949,-0.041324075,-0.052530013,-0.052326016,-0.052744087,-0.033967726,-0.044017926,-0.042665713,-0.042010523,-0.028243596,-0.038104445,-0.03981245,-0.040165912
JapS-AQ4_panpan_000090,0.45653024,0.459772,0.4575487,0.44980162,0.43914142,0.43857732,0.41689777,0.40361178,0.39445376,0.43251348,0.4111237,0.39699996,0.3883339,0.42845726,0.40995228,0.3978613,0.38975903,0.42613423,0.41108334,0.40034923,0.39332902,0.7881226,0.7640264,0.7477495,0.73793966,0.73011714,0.78408575,0.7784718,0.7664175,0.7539335,0.8008358,0.79994565,0.7890461,0.7770408,0.8083951,0.80911016,0.7988043,0.78598416,0.8102063,0.81140107,0.8051817,0.79602027,2.7901663e-07,-0.019359108,-0.03207568,-0.040989824,-0.049452893,-0.033597045,-0.045581397,-0.05190018,-0.05472304,-0.026675025,-0.036439832,-0.040528983,-0.042867824,-0.020088324,-0.026986165,-0.029689414,-0.031162774,-0.014750653,-0.019581253,-0.021410901,-0.022165777
JapS-AQ4_panpan_000091,0.4552599,0.45956677,0.459232,0.45429134,0.4463845,0.43379253,0.41712156,0.40517896,0.39405665,0.42800936,0.4096996,0.39574426,0.38312483,0.42450768,0.40777886,0.39519277,0.38450003,0.42302763,0.40948233,0.3989992,0.39025795,0.7925699,0.7671109,0.75113964,0.7413523,0.7324056,0.7870497,0.7941116,0.801947,0.8102951,0.80500877,0.81898034,0.8316785,0.8436649,0.8159002,0.82957935,0.8402212,0.8498525,0.8211992,0.8331472,0.8432169,0.8518014,1.9490987e-07,-0.022531027,-0.03691488,-0.04792138,-0.0587236,-0.03465204,-0.047987077,-0.056507006,-0.06208165,-0.028653236,-0.041482706,-0.049308024,-0.054512423,-0.023382656,-0.0338921,-0.039809477,-0.04315648,-0.019661576,-0.027719164,-0.031969097,-0.03428137
JapS-AQ4_panpan_000092,0.45683306,0.4622702,0.4625255,0.4576436,0.44998783,0.43637818,0.42035642,0.40916446,0.39888638,0.4297366,0.4117787,0.39925525,0.38813153,0.4255801,0.40961125,0.39826122,0.3888257,0.42371282,0.4108143,0.40111256,0.39338398,0.791017,0.76674193,0.7507164,0.74076575,0.73068905,0.7869986,0.79468006,0.80411226,0.8144678,0.80412775,0.8184896,0.8325618,0.847233,0.81491697,0.82932884,0.84224224,0.854726,0.82086027,0.8338809,0.8458677,0.8573799,1.464121e-07,-0.02296863,-0.03791923,-0.04945259,-0.060707804,-0.035997983,-0.04974486,-0.058383886,-0.06425585,-0.030159969,-0.04368879,-0.05187288,-0.057573073,-0.025074963,-0.03638752,-0.042527743,-0.046282247,-0.021559455,-0.030294878,-0.034852393,-0.037668254
JapS-AQ4_panpan_000093,0.45650512,0.46341962,0.46455094,0.46070692,0.45363778,0.43794915,0.42255586,0.41188902,0.4020416,0.4307831,0.413283,0.40163875,0.39122772,0.42624295,0.41093692,0.40026292,0.3915583,0.4241354,0.41169637,0.40241998,0.3948437,0.7904971,0.76736826,0.7515042,0.7402755,0.7295201,0.78586334,0.79396826,0.80416536,0.8152101,0.8028377,0.8181514,0.83272517,0.84771854,0.8136182,0.82807803,0.8410286,0.8533992,0.8192418,0.8304016,0.84133476,0.8522069,1.4318545e-07,-0.023414547,-0.038775068,-0.05069376,-0.06238259,-0.036944985,-0.050785985,-0.059492856,-0.06550809,-0.030977443,-0.044313107,-0.052473668,-0.05843664,-0.025779085,-0.03689158,-0.043273024,-0.047470283,-0.022196151,-0.030553918,-0.03523351,-0.038481697
JapS-AQ4_panpan_000094,0.457135,0.46514848,0.46716905,0.46391246,0.45680583,0.44096315,0.4260892,0.4155009,0.4057226,0.4331434,0.4167759,0.4054188,0.39522496,0.42821655,0.41408715,0.40368423,0.3950435,0.42610005,0.41441548,0.4055753,0.39834487,0.78434026,0.7631146,0.74805516,0.7381165,0.7288238,0.7831102,0.7930981,0.8038118,0.81512684,0.799074,0.8139507,0.82922316,0.8453551,0.80964667,0.82427585,0.8384111,0.85210866,0.816159,0.8281565,0.8399762,0.85114205,1.3071475e-07,-0.024033975,-0.03946174,-0.051352702,-0.06305901,-0.037320424,-0.05142238,-0.0605191,-0.066859365,-0.031134639,-0.04442947,-0.05288308,-0.059216406,-0.025800187,-0.036898058,-0.043321397,-0.04771683,-0.022170363,-0.03061852,-0.03526481,-0.03858221
JapS-AQ4_panpan_000095,0.45991677,0.46783707,0.470499,0.46803313,0.46144584,0.44515905,0.43056,0.4203101,0.41049528,0.43776754,0.42167243,0.41058317,0.4000902,0.4327682,0.41863927,0.40803203,0.3987786,0.43019578,0.41823596,0.40933776,0.40166906,0.78101724,0.759139,0.7441342,0.7347669,0.725385,0.77886534,0.7899852,0.80131763,0.81288165,0.7960623,0.81110424,0.82475674,0.83897895,0.80781245,0.8215921,0.8348179,0.8472306,0.81518894,0.82708335,0.8381251,0.84810185,1.3799527e-07,-0.024183242,-0.039966848,-0.052214403,-0.06428819,-0.038203277,-0.052270412,-0.06126606,-0.06756045,-0.031951204,-0.044890236,-0.05297739,-0.059216738,-0.02653386,-0.037068162,-0.043337345,-0.047819838,-0.02287856,-0.030763868,-0.03527863,-0.038673554
JapS-AQ4_panpan_000096,0.47041312,0.47808692,0.4795004,0.47578937,0.47028774,0.45461297,0.440631,0.43120065,0.42255843,0.44551662,0.4287103,0.41886365,0.4108805,0.43972862,0.42440933,0.41461265,0.40631813,0.43701962,0.42387992,0.4153346,0.4082243,0.77245224,0.74725723,0.7267318,0.71108407,0.699173,0.76266295,0.7697271,0.77878684,0.78795046,0.78145236,0.79259264,0.8028825,0.8126111,0.79438204,0.8048115,0.81591916,0.8265702,0.80270374,0.81168926,0.8218804,0.8314232,1.1922687e-07,-0.02245502,-0.03758569,-0.04922139,-0.060626846,-0.036744427,-0.05031131,-0.058501292,-0.06391125,-0.03076317,-0.042646218,-0.04836355,-0.052446853,-0.025512043,-0.035352632,-0.039387204,-0.041875564,-0.021850497,-0.02886914,-0.03141362,-0.03299298
JapS-AQ4_panpan_000097,0.47594443,0.48365036,0.48458183,0.48040554,0.4734513,0.4629421,0.44841942,0.43823466,0.4285362,0.45304558,0.4353333,0.42350772,0.41367683,0.44635767,0.42966405,0.41852528,0.40915254,0.44249865,0.42863905,0.41923586,0.4118022,0.7630678,0.73548216,0.71428764,0.69304675,0.6774383,0.75306016,0.7554759,0.7589247,0.76260704,0.772183,0.78325045,0.79074585,0.7974718,0.78375053,0.79413486,0.80178356,0.8095393,0.7892232,0.79774225,0.80576754,0.8135056,1.238691e-07,-0.021684518,-0.036139358,-0.047094442,-0.057608575,-0.036461975,-0.04933426,-0.056560565,-0.061229523,-0.03036266,-0.042124923,-0.04719158,-0.05073703,-0.024861721,-0.03489811,-0.038713496,-0.040820822,-0.020776562,-0.028233336,-0.030980272,-0.032484047
JapS-AQ4_panpan_000098,0.48892048,0.49134448,0.48797423,0.47967866,0.47086412,0.47241214,0.4554663,0.44368854,0.4326556,0.4639117,0.44340193,0.4293412,0.41741776,0.4585472,0.4397789,0.4265078,0.41538793,0.4557121,0.4401251,0.42876068,0.41976205,0.7490216,0.71721953,0.69245493,0.6708639,0.6561598,0.7348782,0.7331261,0.7318401,0.7311569,0.7582764,0.7629576,0.7633948,0.7636895,0.7729749,0.7807539,0.7831627,0.7850915,0.77981746,0.78870374,0.7926513,0.7944094,1.3987986e-07,-0.016780643,-0.028512409,-0.03733048,-0.045654655,-0.030757375,-0.042096633,-0.048095297,-0.051845826,-0.02663139,-0.036989454,-0.041076917,-0.043807734,-0.022753045,-0.031346362,-0.03449903,-0.036101215,-0.019945381,-0.026315385,-0.028487824,-0.029522775
JapS-AQ4_panpan_000099,0.4974333,0.49549428,0.48688853,0.4756043,0.46521848,0.48429888,0.46477216,0.4502533,0.4384943,0.4793663,0.45404887,0.43716657,0.42466104,0.4756324,0.45247793,0.43716636,0.42564976,0.47307256,0.45424783,0.44175798,0.43244743,0.7342994,0.69867766,0.6706551,0.6521344,0.64085245,0.70641345,0.70174444,0.6988755,0.69694215,0.7345725,0.73582566,0.7332447,0.7316894,0.75530946,0.76082206,0.7599744,0.7587508,0.767776,0.775218,0.7779562,0.77862203,1.6112085e-07,-0.012326554,-0.02136818,-0.02779996,-0.034251984,-0.030025307,-0.04034711,-0.04472971,-0.04707976,-0.027256738,-0.036550097,-0.038876712,-0.040330533,-0.024286281,-0.031839527,-0.034413524,-0.035704117,-0.021872697,-0.027698182,-0.030061668,-0.031409975
JapS-AQ4_panpan_000100,0.5022275,0.50045973,0.49230066,0.47811714,0.46309167,0.4936368,0.47092906,0.454851,0.44166058,0.49004817,0.46499744,0.44688413,0.4331924,0.48613563,0.46425453,0.44739252,0.43404627,0.48278657,0.46645528,0.4533867,0.44221857,0.71254826,0.6753824,0.6440983,0.6287416,0.6284441,0.672508,0.6646783,0.6607721,0.65778756,0.70351416,0.7020677,0.69902027,0.69600946,0.729295,0.7305585,0.7281444,0.7240835,0.74775183,0.75375557,0.75509095,0.753686,1.2887348e-07,-0.010133242,-0.018346429,-0.024224615,-0.030494882,-0.03150171,-0.041416693,-0.04497024,-0.04688356,-0.02997948,-0.038870733,-0.04093122,-0.04311666,-0.027901044,-0.03485965,-0.03666345,-0.03853844,-0.026211288,-0.032273907,-0.03476087,-0.03686005
JapS-AQ4_panpan_000101,0.5292234,0.5156047,0.49474552,0.47501424,0.46052998,0.49609476,0.46843398,0.45335916,0.4445932,0.4980736,0.46856213,0.45950457,0.4576595,0.498563,0.47079062,0.4646457,0.46539196,0.49834666,0.4758859,0.46860415,0.4664405,0.67976,0.64932877,0.6308796,0.6259456,0.629916,0.6208209,0.61587435,0.6241433,0.6339757,0.6442971,0.6473562,0.6569877,0.6630525,0.670134,0.6724358,0.67613375,0.67745745,0.69502634,0.6948624,0.69417006,0.69221634,-2.8558349e-08,0.0012031902,-0.0011513967,-0.003496949,-0.006335149,-0.01199339,-0.018009486,-0.019942738,-0.02019126,-0.014922472,-0.01945229,-0.018417953,-0.017373497,-0.017213825,-0.019672345,-0.015376668,-0.012208877,-0.019313822,-0.020230483,-0.016700676,-0.013717453
JapS-AQ4_panpan_000102,0.53690046,0.5170113,0.49185693,0.4702614,0.45522586,0.49805865,0.471728,0.4620264,0.4579187,0.50211865,0.4738936,0.46746123,0.4667918,0.50463885,0.47779334,0.4777253,0.48317975,0.50591534,0.48264778,0.48225436,0.4865698,0.6373593,0.60989124,0.5996457,0.6003742,0.60754603,0.5863655,0.6023617,0.6182259,0.62898475,0.6086147,0.6253053,0.6361989,0.64086396,0.63321173,0.64809895,0.6522439,0.65158963,0.6572389,0.66728824,0.6685327,0.6655906,-7.7344346e-08,0.0002002346,-0.0026587357,-0.0057480684,-0.009176133,-0.0067071244,-0.011539635,-0.0142025435,-0.015682993,-0.009719287,-0.012762822,-0.013090869,-0.014412717,-0.012525955,-0.0153587535,-0.012270221,-0.010681402,-0.015274228,-0.017498875,-0.014799782,-0.012947495
JapS-AQ4_panpan_000103,0.5401304,0.520186,0.49443996,0.47269365,0.45693496,0.49576393,0.47162208,0.46834856,0.4695458,0.50108385,0.47470477,0.47698748,0.48304552,0.5055169,0.48113057,0.48534897,0.49269745,0.50897837,0.48817208,0.49223468,0.49903572,0.6099589,0.58818936,0.58217865,0.589813,0.59880316,0.5598816,0.5890374,0.6063632,0.61197275,0.57894766,0.60729325,0.61933905,0.6197296,0.6007771,0.62526304,0.63160443,0.62878734,0.62331736,0.63972324,0.64321345,0.6399269,-1.18088266e-07,-0.0002398107,-0.0032093972,-0.006391861,-0.009639913,-0.0063030384,-0.012355685,-0.01531467,-0.01670701,-0.009160828,-0.014246087,-0.014538134,-0.014917968,-0.011942307,-0.016866608,-0.01367579,-0.011296802,-0.014583421,-0.01866911,-0.01623982,-0.013898733
JapS-AQ4_panpan_000104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JapS-AQ4_panpan_000105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JapS-AQ4_panpan_000106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JapS-AQ4_panpan_000107,0.5004794,0.48645374,0.47098196,0.45871067,0.4488903,0.46301574,0.4548094,0.4609312,0.46866015,0.46679148,0.45959222,0.46683773,0.4744171,0.4720013,0.46554443,0.47288108,0.48025662,0.4788017,0.47198358,0.4770377,0.48332742,0.5623049,0.57764846,0.5817117,0.57973427,0.5748735,0.5366955,0.5626913,0.5813334,0.5900346,0.527098,0.5592063,0.57846904,0.5853752,0.5228411,0.5544381,0.571257,0.57677156,0.52142113,0.5488212,0.56325436,0.56824064,-1.8077633e-07,-0.0046244124,-0.007023446,-0.008905565,-0.009858695,-0.0012399841,-0.007292094,-0.011297399,-0.012701135,-0.0008809701,-0.0055630677,-0.007209624,-0.007211502,-0.0014934769,-0.0063428734,-0.0051476066,-0.0030758972,-0.0025964554,-0.007097791,-0.006045944,-0.0035077145
JapS-AQ4_panpan_000108,0.49369568,0.47865993,0.4630158,0.4511172,0.44132674,0.4553385,0.44747457,0.452661,0.45873868,0.4574589,0.4506325,0.46033123,0.4692441,0.4608059,0.4535276,0.46329275,0.47256687,0.46564904,0.45714316,0.46352693,0.47083035,0.5654283,0.5784996,0.5849513,0.5833764,0.57622224,0.56099087,0.57106125,0.58568114,0.5946745,0.5513907,0.5664917,0.5817186,0.5861747,0.54176813,0.55726504,0.5713176,0.57448184,0.5310213,0.54543924,0.5568472,0.5593554,-1.5082556e-07,-0.0014255407,-0.001991362,-0.003606803,-0.004661649,0.0063882223,-0.00023066494,-0.005364383,-0.0074540298,0.0049917055,-0.0017342147,-0.004838274,-0.0049391184,0.002218866,-0.0045341873,-0.0041130097,-0.0014036584,-0.0008099809,-0.005302238,-0.0038918431,-0.00091942016
JapS-AQ4_panpan_000109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JapS-AQ4_panpan_000110,0.39357394,0.39623892,0.40627414,0.42129764,0.4350658,0.4161725,0.42436445,0.42134693,0.41964018,0.42030367,0.42689505,0.42375872,0.42219898,0.42265135,0.42832062,0.42445052,0.42278522,0.42418063,0.42763618,0.42558897,0.42437896,0.7887364,0.77292347,0.7694453,0.7727285,0.77646685,0.8265028,0.81139946,0.7899672,0.7887571,0.8387937,0.8156805,0.7951073,0.79484075,0.8400648,0.81690705,0.800198,0.8016784,0.83579093,0.8164821,0.8033853,0.80242926,-1.7693542e-07,-0.01690574,-0.024432017,-0.028480308,-0.030225912,-0.017974537,-0.025574176,-0.028970577,-0.03131885,-0.012375055,-0.019556906,-0.020056544,-0.020002574,-0.00821868,-0.01545007,-0.01354852,-0.011716698,-0.0054659336,-0.0117027415,-0.011854225,-0.010766139
JapS-AQ4_panpan_000111,0.3973988,0.3942668,0.39974177,0.4114794,0.42259365,0.41524872,0.40331724,0.4033573,0.41015452,0.42067713,0.407147,0.40503564,0.41092637,0.42213374,0.41030583,0.4074653,0.4121254,0.4214117,0.4099609,0.40760645,0.411074,0.7710032,0.7591509,0.7573437,0.7618222,0.7696878,0.8065811,0.8080012,0.7874446,0.7828488,0.8208751,0.81456345,0.7898109,0.78668934,0.8248428,0.81626517,0.796568,0.7949893,0.8232118,0.8131036,0.79874486,0.795876,-1.4609962e-07,-0.01842931,-0.027912868,-0.033641655,-0.036643364,-0.022251464,-0.03209399,-0.03554808,-0.038324818,-0.017190732,-0.027437111,-0.027578112,-0.027130378,-0.013779226,-0.023226596,-0.020333748,-0.018028714,-0.012025032,-0.020029243,-0.020820845,-0.020507002
JapS-AQ4_panpan_000112,0.38696155,0.38449526,0.3877106,0.39825103,0.40956736,0.39085817,0.39940658,0.4014554,0.4028947,0.39948094,0.41081822,0.40983844,0.40799212,0.4069842,0.41716814,0.41396716,0.4110497,0.4135392,0.41912523,0.4169103,0.41352212,0.76738095,0.75209963,0.74760497,0.7482203,0.75409836,0.8078112,0.7876793,0.76748574,0.76811904,0.81826466,0.79060936,0.7665392,0.76798546,0.81803834,0.7878633,0.76655966,0.7694081,0.8119183,0.78436816,0.7680025,0.768845,-1.4670879e-07,-0.018067446,-0.027896931,-0.034159966,-0.03847573,-0.023468217,-0.034071814,-0.038171574,-0.040487185,-0.018099321,-0.028524172,-0.028618189,-0.027570553,-0.014185583,-0.02374128,-0.020670837,-0.017561777,-0.011796396,-0.019340698,-0.019057818,-0.017367266
JapS-AQ4_panpan_000113,0.38245994,0.3764475,0.37847686,0.38636607,0.39376107,0.3769165,0.388471,0.39295936,0.39391923,0.38433218,0.39749742,0.40036517,0.39936224,0.39232448,0.40532574,0.40610284,0.4041638,0.39921698,0.40816993,0.40831205,0.40648243,0.7639602,0.75852364,0.75219685,0.7435825,0.7371824,0.77367556,0.75199574,0.73140144,0.7179945,0.7803816,0.7555546,0.7293617,0.71233755,0.78137636,0.76049197,0.7348955,0.71820295,0.7770892,0.75819397,0.73963505,0.7270429,-1.9776587e-07,-0.007609889,-0.014062848,-0.01896268,-0.024083858,-0.019642951,-0.025245946,-0.027660722,-0.029079525,-0.018282186,-0.023074513,-0.023529803,-0.024183646,-0.016450785,-0.021474687,-0.01999404,-0.019021405,-0.0148467375,-0.019492913,-0.017865296,-0.016195659
JapS-AQ4_panpan_000114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JapS-AQ4_panpan_000115,0.36598054,0.36374435,0.3638964,0.3663261,0.37177402,0.3495044,0.35648504,0.36559615,0.37578148,0.35121423,0.36287248,0.37825373,0.39153665,0.35710454,0.3678562,0.3818207,0.3934223,0.36600652,0.37668902,0.38627836,0.39439818,0.69842863,0.6616139,0.6317953,0.6133613,0.6026819,0.6481158,0.6276589,0.6132274,0.6042546,0.67421764,0.6592485,0.64585435,0.63787115,0.6982564,0.68466944,0.6701389,0.65995604,0.71697277,0.7093799,0.6978655,0.68965197,1.12853456e-07,-0.003981213,-0.009047353,-0.014726716,-0.020950152,-0.013469261,-0.02233375,-0.02902461,-0.033660218,-0.017357362,-0.026941586,-0.03101815,-0.034042213,-0.0212773,-0.031047104,-0.031974357,-0.03217235,-0.025563074,-0.03226964,-0.03168248,-0.031025765
JapS-AQ4_panpan_000116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JapS-AQ4_panpan_000117,0.38783303,0.3967241,0.40124914,0.40902913,0.41757247,0.3869254,0.3901827,0.39357898,0.3975761,0.37891838,0.3753092,0.37640727,0.37828693,0.37210566,0.36631122,0.36587867,0.36701074,0.36659235,0.35806867,0.35707992,0.3580863,0.61842877,0.59630895,0.5695568,0.54840195,0.5306503,0.54839194,0.5174834,0.49846554,0.4807912,0.55563724,0.5251356,0.5025935,0.4815632,0.5719137,0.54928106,0.53186244,0.51508486,0.59383416,0.5799774,0.5698277,0.5598517,1.6264619e-07,-0.006463872,-0.012130393,-0.017610308,-0.02399563,-0.0148047125,-0.024465749,-0.031282455,-0.035899047,-0.017678324,-0.026113806,-0.03207558,-0.03668427,-0.0210544,-0.029661134,-0.03430567,-0.03764398,-0.024808083,-0.03272617,-0.035568077,-0.03750381
JapS-AQ4_panpan_000118,0.39050362,0.40327057,0.41277668,0.4229067,0.43252292,0.40172017,0.4095647,0.41478345,0.42006072,0.39209098,0.39354444,0.39622983,0.39915666,0.38313445,0.3810197,0.38116115,0.38212314,0.375397,0.36988643,0.3667762,0.3642636,0.61310256,0.5981453,0.57715726,0.5610141,0.54839885,0.5454771,0.51419973,0.49429575,0.47716698,0.5463981,0.50916386,0.48477033,0.46401542,0.557846,0.5244388,0.50166225,0.48152238,0.576388,0.5570842,0.542863,0.5295011,2.1742326e-07,-0.007907428,-0.014664606,-0.02084933,-0.027766805,-0.015260812,-0.025265617,-0.032152046,-0.03648412,-0.017086687,-0.02501902,-0.030188864,-0.033815954,-0.019605586,-0.027484404,-0.032305524,-0.035500586,-0.02254528,-0.029793868,-0.032633044,-0.03436312
JapS-AQ4_panpan_000119,0.50227356,0.5004559,0.4967029,0.49422044,0.49441475,0.47519848,0.4604952,0.45058212,0.44303063,0.47418866,0.4605145,0.45150685,0.44416332,0.47517455,0.46223938,0.45404485,0.44725996,0.47785276,0.4676869,0.46080714,0.45526987,0.7912288,0.79509014,0.7995901,0.80104375,0.8008274,0.8296678,0.8496316,0.86745423,0.8833388,0.8346148,0.85592973,0.87522894,0.89375466,0.83756334,0.8571358,0.8730407,0.88880295,0.8386248,0.8524353,0.86347187,0.8733638,1.6660212e-07,-0.012372276,-0.021112718,-0.028642906,-0.036390405,-0.015935574,-0.024755184,-0.032055616,-0.037141174,-0.014564338,-0.022647813,-0.029165007,-0.03383833,-0.013992135,-0.020415872,-0.024787925,-0.027681448,-0.014555883,-0.019177202,-0.021402497,-0.022952609
JapS-AQ4_panpan_000120,0.49441275,0.497301,0.5000563,0.5012062,0.50085276,0.47940707,0.471205,0.46410125,0.45781964,0.4714641,0.4548801,0.44163522,0.43028027,0.46857658,0.45456946,0.44399062,0.43431383,0.46932393,0.4622683,0.45780206,0.45387,0.81071806,0.80753696,0.80489147,0.7990685,0.7951262,0.834361,0.8526477,0.8661012,0.87810916,0.8395595,0.8584978,0.87146056,0.88361967,0.8433987,0.8616821,0.87479615,0.8875113,0.84642386,0.8611302,0.8727611,0.8834857,2.100703e-07,-0.014328293,-0.025551809,-0.03465261,-0.043939713,-0.023816114,-0.033051495,-0.039294083,-0.04360999,-0.021073116,-0.028977936,-0.033910703,-0.037759833,-0.018896565,-0.025806207,-0.031180304,-0.035037197,-0.017546946,-0.022717504,-0.025904046,-0.028494222
JapS-AQ4_panpan_000121,0.49471828,0.49409515,0.49069086,0.4836619,0.47232565,0.46987236,0.45109433,0.4376359,0.42555493,0.46385536,0.44542918,0.430283,0.41670755,0.4598226,0.4429243,0.42911875,0.41663283,0.45786607,0.4429641,0.43082342,0.42010742,0.841103,0.8280781,0.8233966,0.82138884,0.8176721,0.87019384,0.87900156,0.8859131,0.89238936,0.875489,0.88003635,0.88275635,0.88499683,0.8746318,0.8761204,0.87737113,0.8772258,0.8701296,0.8716275,0.87357426,0.8738678,2.8911418e-07,-0.022972818,-0.037149362,-0.04718442,-0.056835543,-0.033249684,-0.044638716,-0.052575767,-0.057884414,-0.025734715,-0.036004014,-0.042858247,-0.048017118,-0.018929176,-0.02730309,-0.032372523,-0.035936024,-0.013707227,-0.0200309,-0.023485087,-0.025831725
JapS-AQ4_panpan_000122,0.4962506,0.49294233,0.48421234,0.47134182,0.4556994,0.47218034,0.44883403,0.43216848,0.4183994,0.46750382,0.44125736,0.42218035,0.40718907,0.46393165,0.4408144,0.42384318,0.41024634,0.4618999,0.4438197,0.43008572,0.41935128,0.873986,0.84577465,0.8312795,0.82715845,0.8255824,0.8813786,0.89005756,0.89215654,0.8928812,0.895813,0.8973936,0.89205307,0.8856542,0.9013286,0.9008837,0.8962664,0.888791,0.9026194,0.9029595,0.9008844,0.8960236,3.2230278e-07,-0.023504516,-0.037943117,-0.047581136,-0.056837972,-0.039087858,-0.052153222,-0.05938807,-0.0633549,-0.03060492,-0.042482585,-0.04839664,-0.05219827,-0.022477493,-0.03195784,-0.03701948,-0.04011262,-0.015693186,-0.02275428,-0.026638303,-0.029011268
JapS-AQ4_panpan_000123,0.49983752,0.4905881,0.47619686,0.45912996,0.44326386,0.47496876,0.4455041,0.42706412,0.41376686,0.47481692,0.44498906,0.42695284,0.4153646,0.4738701,0.44708824,0.43153834,0.42137966,0.47195342,0.45105997,0.43808964,0.4292555,0.89117026,0.8581675,0.84075147,0.839102,0.8425689,0.89564705,0.90317506,0.90281284,0.90162724,0.9222926,0.92393994,0.9154116,0.90509474,0.93615323,0.9367107,0.92802083,0.91698027,0.94180524,0.9431107,0.93592966,0.9271315,3.124974e-07,-0.016374296,-0.02672131,-0.033497263,-0.039550755,-0.030209655,-0.039998744,-0.04339447,-0.044314478,-0.024547,-0.03253029,-0.03376739,-0.033989716,-0.019102732,-0.024789056,-0.025261898,-0.025150875,-0.014735742,-0.0192726,-0.020218382,-0.020126967
