type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31
JapS-AQ4_gorogoro_000050,0.016013563,-0.007004287,-0.03092298,0.029899769,0.026080765,0.017879859,0.020379826,0.020476088,-0.0068137497,-0.018611286,0.0089917,-0.018941738,0.0037585944,0.017218765,0.027973674,-0.016245931,-0.021420542,0.02633904,0.03026751,-0.007853955,0.022093441,-0.03090442,0.0116072595,-0.0042614043,-0.024924207,0.014324315,-0.010915257,0.030848254,0.0032658987,0.0042116307,-0.016621068,-0.027144935
JapS-AQ4_gorogoro_000051,-0.027941708,0.02349938,0.0039944537,-0.009185422,0.028941844,-0.00048070773,0.0033477247,-0.02223625,0.00024240837,0.0036461279,-0.022445753,-0.02959079,0.024768088,0.0087346025,0.01328874,0.006356582,-0.012178175,-0.026963644,0.018034194,0.0009738989,-0.029977202,-0.0021149628,0.020997271,0.027164966,-0.012193482,-0.008233644,0.022500232,0.0076786987,0.007592477,-0.009897031,-0.020125948,-0.028150048
JapS-AQ4_gorogoro_000052,-0.020838007,-0.014672324,0.02761371,-0.0068793856,-0.0048132725,-0.011626545,-0.022612792,0.028134506,-0.024832174,-0.006384097,-0.029931553,-0.03000668,0.022000536,0.005354814,0.008422062,0.009717818,0.0014121383,-0.028226838,0.025838751,0.012965482,-0.0014692247,0.012202427,-0.0176121,0.020807903,0.029285908,-0.009287976,-0.009079263,0.030548628,-0.03042223,-0.0014328845,0.029415455,0.02417716
JapS-AQ4_gorogoro_000053,0.015822124,0.004379377,0.021614283,0.0070792846,-0.00443843,-0.00396334,0.020621479,-0.015351232,0.015159875,0.0051109083,-0.0028008483,-0.007991664,-0.029072583,0.025766872,-0.0041093305,-0.008509401,0.021819782,0.013177071,0.013023078,-0.025867715,-0.027561817,0.006600987,-0.024797853,0.025124356,-0.01493872,-0.027007986,0.017491654,0.029519886,-0.022077743,0.026517343,-0.011654571,0.015867595
JapS-AQ4_gorogoro_000054,0.009496074,0.010959495,-0.023710616,-0.029924091,0.014574777,0.012716472,0.027614802,0.00667518,0.013201807,0.013516214,0.016382657,0.028019946,0.01282176,-0.001557976,-0.010210559,0.014765654,-0.024345107,0.009119973,-0.015854236,0.0053975023,-0.030449275,0.013883211,0.008975875,0.018166121,0.023213334,0.008855142,-0.008489057,0.00034093857,0.025397591,-0.0024599694,0.01588263,-0.011433881
JapS-AQ4_gorogoro_000055,0.015944425,-0.011728883,-0.021930039,-0.026721064,0.011177704,0.0021840893,0.023610264,0.03111124,-0.0044078976,0.021470893,-0.00014428794,-0.01036115,0.007269807,0.012323536,0.012673687,-0.019613031,0.025829073,-0.019128535,0.02083696,0.024434999,0.02091302,-0.020606827,0.009838738,0.014389668,-0.0073663145,0.02268665,0.003646776,0.0025525987,-0.022508178,0.027528051,0.0016794838,-0.010705281
JapS-AQ4_gorogoro_000056,-0.010685373,0.024970092,-0.030213945,0.030248687,-0.009239323,-0.008507606,-0.013156727,-0.00039333105,-0.016652148,0.014373153,0.0011850968,0.0037521794,0.0051529408,0.0004396364,0.021165103,-0.024348076,-0.013802517,-0.0010575801,0.024413742,0.0073774233,0.013962984,-0.008282527,-0.013274305,0.0029991008,-0.0039593726,0.015848126,0.014675178,0.030651335,-0.016168695,-0.022375379,0.020318124,-0.015571721
JapS-AQ4_gorogoro_000057,0.022337716,-0.023465496,-0.0010314062,-0.026499704,-0.020627093,0.011240721,-0.018089186,-0.018570196,-0.030071288,-0.0040473677,0.0048448257,0.002211608,-0.028885342,-0.006970063,0.026783384,0.00872618,-0.010081474,0.018605318,0.029521897,-0.026917718,0.009135913,-0.013316926,-0.017822009,-0.021470055,-0.008919384,-0.0015238859,-0.011329468,0.00785277,0.0018436164,0.014072694,-0.02166675,0.018177323
JapS-AQ4_gorogoro_000058,-0.022406198,0.020351198,-0.0071712136,0.010140464,-0.021999393,-0.012781888,0.019998014,-0.02036668,0.025962956,-0.0027453974,0.010566872,-0.016119767,-0.021781571,-0.01980007,0.0017557591,-0.026004158,0.0040141083,0.00017997995,0.020776208,-0.011757635,-0.0010204948,0.013737641,0.024474647,0.026007034,0.002799645,-0.0146932565,0.031091448,0.01865311,0.0186618,0.026649233,0.0046051666,0.005220279
JapS-AQ4_gorogoro_000059,-0.008842759,0.02892283,-2.8528273e-05,0.018021803,0.017795645,-0.02139806,-0.017438393,0.020861972,-0.0077790692,0.026074246,-0.014160294,0.015606765,0.005067393,-0.014890615,-0.009072658,-0.020272508,0.011639971,0.0017241128,-0.003944151,0.014027905,-0.028349992,0.01568969,-0.004864186,0.030650958,0.02114107,-0.012662213,0.0012305044,-0.013824798,-0.015857562,-0.0011718422,0.019552488,0.019466631
JapS-AQ4_gorogoro_000060,-0.016849548,0.0069215186,-0.02793838,0.023241274,-0.018126376,0.017628308,-0.023301456,-0.017375827,0.028088558,-0.010537408,-0.014137078,-0.01532758,0.0088203065,0.029692985,0.0019231439,-0.00897973,-0.011060927,-0.011043448,0.006257158,0.014307633,0.01392502,0.009552017,0.02871864,-0.01618915,0.019218177,0.014877666,-0.0030065253,0.010285679,-0.028874923,0.017052453,-0.009147257,-0.00070168823
JapS-AQ4_gorogoro_000061,0.027075537,0.031128481,0.030570928,0.016347647,0.0045703053,-0.0053665526,-0.028542139,0.02788736,-0.022781659,-0.012264919,-0.018888474,0.02304019,-0.021028288,-0.019987378,0.008319512,0.020160627,0.027730808,0.007974297,0.014960304,0.02854992,0.02873921,0.021246776,-0.013031632,0.0034253001,0.0098816715,0.01889855,-0.0031986646,-0.0029716417,-0.009336393,0.028989758,0.0032825768,0.01677877
JapS-AQ4_gorogoro_000062,0.028348643,-0.020364229,0.0103215575,-0.014033392,-0.005574096,-0.010217108,0.02365712,-0.02465339,0.02413432,0.004547816,-0.017265517,-0.022958778,-0.014170576,-0.02953897,0.021980442,0.001466535,0.024487723,-0.021003209,-0.027299698,-0.003321778,0.016611647,-0.014921613,-0.025048882,0.0064055882,-0.00832811,0.000765644,-0.029599708,-0.015881669,0.029986482,-0.005863592,-0.023339227,-0.013957489
JapS-AQ4_gorogoro_000063,0.007251449,-0.025138948,0.011243917,0.012951873,0.02853515,-0.01436865,0.0098417215,0.01675504,-0.01473714,0.009243403,-0.009264052,-0.027317379,-0.027137116,0.01987106,0.0125707835,-0.026223186,0.019407526,0.0031652786,-0.021603603,0.022896405,-0.029506583,0.0051273704,-0.020842575,-0.022980914,-0.023755267,-0.00057283044,-0.009683095,0.01066063,0.027184524,0.021857098,-0.023179948,0.014611382
JapS-AQ4_gorogoro_000064,0.0013285726,-0.01862353,0.022868257,-0.01748902,0.017935302,-0.003807336,-0.012133203,0.0017958246,-0.0042808466,0.022427693,-0.021542002,-0.026177045,-0.012054484,0.030579358,0.025121514,-0.00847628,0.01589287,-3.1001866e-05,0.028423436,-0.0196486,0.020928662,-0.009084705,-0.030490786,-0.023329169,0.0031574555,0.0066664554,0.029883515,-0.02957654,-0.027481742,0.020944878,0.0196274,8.434802e-05
JapS-AQ4_gorogoro_000065,0.010883357,-0.014154617,-0.00084592775,0.009931203,0.012786951,-0.007534176,-0.009257864,0.0071741715,-0.027654096,0.004687745,0.00380918,-0.0041020103,-0.03042199,0.019290902,0.017693713,0.016460959,-0.0040225685,0.022319995,0.006579995,-0.021682374,0.024861451,0.017673582,-0.009886589,0.025868386,0.025711741,0.026252475,-0.015112836,0.025660943,-0.010622717,0.0036819056,0.0051825754,0.0268392
JapS-AQ4_gorogoro_000066,0.0048314333,0.019439537,-0.0043226294,-0.008870706,-0.017242733,0.0070565343,0.014847882,-0.022851042,0.013123203,-0.02517422,0.020247322,-0.0017253608,-0.017712533,0.015864927,0.024146687,0.00391344,-0.00937904,-0.027461734,0.0038275905,-0.028634693,0.025125176,0.009470038,0.03023031,0.025709122,0.022345293,0.026128717,-0.008875731,-0.0003222935,-0.011218112,-0.027493667,0.0101654045,-0.012810528
JapS-AQ4_gorogoro_000067,0.022971023,-0.008790541,-0.010032795,-0.012068313,0.028780006,0.015344325,0.026094936,0.007703297,-0.018021952,0.010193236,0.019302074,0.019028805,-0.011493452,0.0032116808,0.029184707,-0.00029436126,0.018502418,0.015528679,-0.02442661,-0.01815261,-0.006878346,-0.009010341,-0.025349632,-0.027685452,0.0032238737,-0.009927273,0.006509304,-0.021048613,-0.022056308,0.016535934,-0.019111346,-0.021069273
JapS-AQ4_gorogoro_000068,0.02664875,0.010107896,0.01712238,0.027838718,-0.0032357539,-0.019543776,0.02821675,0.024566198,0.0031998006,0.0062894262,0.002490601,0.006194525,0.010543805,0.008919729,-0.015624259,-0.01685206,-0.013007396,-0.013321944,-0.024462959,0.010142197,0.010884394,-0.03295367,0.0473083,0.0049968697,-0.02751416,-0.0006325499,-0.0043989643,-0.007908307,-0.019980632,0.01784423,0.029515121,0.0039521344
JapS-AQ4_gorogoro_000069,0.023899365,-0.011569008,0.009143062,-0.019818954,-0.0048903823,-0.016205586,0.019383892,-0.028543543,0.01554282,0.0133654885,-0.024809167,-0.014203988,0.027173292,0.02190781,-0.001612559,0.011786137,-0.028613906,-0.019534223,-0.014644735,0.016752332,0.02467198,0.0141877085,-0.028802019,0.027482025,-0.017158229,-0.000722412,0.00053328276,-0.018920671,0.030512016,0.0155258775,-0.0029747784,0.026629038
JapS-AQ4_gorogoro_000070,-0.004521616,-0.012481503,-0.02890408,0.009643815,-0.009369906,-0.007584188,-0.021247782,-0.01672297,-0.030673344,-0.021649633,-0.0135568045,0.0054838806,-0.01959408,0.005080942,0.017049193,-0.018800382,0.004248578,-0.005334366,-0.010787014,-0.0138771795,0.022906084,-0.019328792,0.014802963,0.011827115,0.024506409,0.017591566,0.005720746,-0.017481264,-0.021642871,0.030071005,0.0049341023,0.009697359
JapS-AQ4_gorogoro_000071,0.029952802,0.02786509,0.019630253,0.01124081,-0.003807325,0.026474755,-0.021441337,-0.0014924742,-0.030185621,0.0027272739,-0.0058858804,-0.009947751,0.021290466,0.005015388,0.0024839044,0.00091837347,-0.004327737,0.013215985,0.008013453,-0.004590012,-0.017925266,-0.029668055,0.0025118068,0.02147255,-0.0030159466,-0.02604486,0.007946216,-0.014537141,-0.015629597,-0.010835253,-0.021181218,-0.018784843
JapS-AQ4_gorogoro_000072,0.019164613,-0.012134154,0.019248834,-0.011320543,0.018841771,-5.059866e-05,0.011839679,0.03166186,0.029201627,-0.009624054,0.02302715,0.006021365,-0.018117802,0.023787279,0.030518701,0.013790778,0.002398824,-0.014476543,0.022400264,-0.023507603,0.0057249945,0.0076851235,-0.00420664,-0.007914995,0.009228548,-0.028056638,0.010958238,-0.021494938,0.021230225,-0.0066020107,-0.022437783,-0.034453806
JapS-AQ4_gorogoro_000073,-0.029148798,-0.009882953,-0.029850349,-0.025768079,-0.0039708912,-0.018155176,-0.011957299,0.007657036,0.023486432,0.01974392,0.018770587,-0.030135524,-0.0063883252,-0.026153732,-0.0010800026,-0.0052533373,0.0136827715,0.010914385,-0.025809858,0.011665355,-0.008818094,0.006025616,0.0012026839,0.003010679,0.026084948,-0.010327175,-0.008070748,0.024493571,-0.021001507,-0.009614617,0.018202096,-0.006603569
JapS-AQ4_gorogoro_000074,-0.013751175,-0.009850614,-0.022540543,0.015988763,0.013744172,-0.02461882,-0.031159095,-0.008279908,-0.00037182868,-0.021160994,-0.0062087364,0.009562433,-0.024513364,0.019123405,0.025731783,-0.027748864,0.028984018,-0.026824474,0.011854507,-0.025618393,1.2975186e-05,0.020622369,-0.011048622,-0.014719363,0.020418804,0.00977331,-0.021826956,0.024144009,0.030268148,0.0010804869,-0.025469024,0.0013580993
JapS-AQ4_gorogoro_000075,0.027822014,0.02071099,0.011778969,-0.022342928,-0.025670618,-0.014822651,0.010461234,0.030949477,0.028011974,-0.029019728,-0.03123676,0.0029137656,-0.0031309389,-0.008385267,-0.01246113,0.01673939,0.0066770874,0.0055162422,-0.028337713,0.00853866,-0.012482341,0.0034425482,-0.028471429,0.028184544,-0.0029560365,-0.011137806,0.016821455,-0.009625811,0.030384645,-0.007715691,0.0020221137,-0.015224598
JapS-AQ4_gorogoro_000076,0.023911595,-0.0004614892,0.03025095,0.0151364915,0.020226592,0.024899207,0.023794383,-0.020529894,0.012571448,0.010964399,0.027188713,0.017506914,-0.019543666,-0.0025788427,-0.010721478,0.012439684,0.03792741,-0.02828518,-0.018153459,0.01895866,0.0025779398,0.0033588668,0.0074559916,-0.017554607,-0.011105967,-0.007355787,-0.028695533,-0.025940992,-0.015967827,-0.0052632242,-0.012295838,-0.033548273
JapS-AQ4_gorogoro_000077,-0.028927322,-0.002248574,-0.021296304,0.029292647,0.012498602,0.0031830668,0.009718522,-0.014972284,0.007076025,-0.015836075,0.025559586,-0.0018298551,-0.00973168,0.019266717,0.02117182,0.015866883,0.016192403,-0.011221234,0.005875945,0.019637782,0.00012302771,-0.016048227,-0.01879118,-0.017199866,-0.023979459,0.0070664287,-0.00065042824,0.015544806,0.0023686513,0.024918847,0.0056015775,-0.015706334
JapS-AQ4_gorogoro_000078,-0.020323023,0.02520467,0.023635745,0.0066615078,-0.029648915,0.01652367,0.012153681,0.02118404,0.015051383,-0.0040707383,-0.009182131,0.0066586137,-0.02738876,0.021908946,0.031292193,-0.020723835,0.0019461153,-0.007173021,-0.011657169,-0.002736039,-0.008427206,-0.028328408,-0.0059370203,0.018589273,-0.024725214,0.015589536,-0.021043826,-0.00026296845,-0.018130802,-0.014036074,0.020375272,-0.031649772
JapS-AQ4_gorogoro_000079,-0.02530913,0.02291655,0.02517834,0.01030253,-0.02069949,0.028798947,0.00022947483,-0.017193919,-0.03093831,-0.005890756,0.025328193,0.018285241,0.024666395,-0.024213152,-0.0049724695,0.005540443,-0.0089452695,-0.008158035,-0.011564721,0.024694841,-0.016961403,-0.01597248,-0.006307524,0.032543756,-0.01556294,0.019731147,-0.007079078,0.01929402,0.022856524,0.0030882661,0.007336443,0.013000117
JapS-AQ4_gorogoro_000080,-0.021360517,0.027202133,-0.009784978,-0.0008164346,-0.008808333,0.0039061345,-0.011934627,0.018766616,-0.016794343,-0.02634199,0.02123256,0.020519443,-0.0001898557,-0.008753166,-0.007631343,-0.018513408,0.018295866,0.022417597,0.030383155,0.02489255,0.009183969,0.02641559,-0.024233714,0.027399182,-0.030933615,0.028222699,0.008633237,-0.015336543,0.01063057,0.030257132,0.0066263787,-0.029549792
JapS-AQ4_gorogoro_000081,-0.022534862,-0.0081325285,-0.003970664,0.006243836,-0.0015038177,0.030221764,0.01975054,0.0074799694,0.029262185,-0.008729145,0.008704606,-0.02670484,-0.017012496,-0.021196447,-0.021636486,0.03025638,-0.021226354,-0.017686166,0.02258981,0.026046861,0.0040452257,-0.021651864,-0.019367263,0.006048672,-0.006200824,-0.013910569,-0.007686302,-0.008130182,0.022946626,-0.014649637,-0.018811196,0.03018367
JapS-AQ4_gorogoro_000082,-0.02758734,-0.02267791,0.023803473,0.024621077,0.020032022,0.00056331605,-0.0036058165,0.029233444,-0.022880215,0.026682738,0.0036394075,0.011045873,-0.00411956,-0.0021589138,0.025659107,-0.004206814,-0.005838819,0.018464051,-0.013009593,0.026721753,0.015149567,0.02082111,0.007481687,-0.018385895,-0.018788557,0.026882846,-0.013669815,0.013649553,0.02880115,-0.031211454,0.01775333,-0.011315398
JapS-AQ4_gorogoro_000083,-0.026273482,-0.02143677,-0.018959515,0.00014112145,0.016796585,-0.029415552,0.01735229,0.00085453317,0.016929697,0.015726604,0.009588517,-0.010372881,0.02461585,0.023631427,0.0025464594,-0.027779799,0.028677013,0.022043712,0.004098002,-0.029699713,0.0014564879,0.018174715,-0.01997422,-0.022852127,0.0014586896,0.008099012,-0.0019170456,-0.020717662,0.022810038,0.0009952188,0.005552873,-0.002915904
JapS-AQ4_gorogoro_000084,0.008790482,0.024549644,-0.01572268,0.00015017763,-0.009571344,0.02647432,-0.006115243,0.0072453804,-0.028874382,-0.008379966,-0.016037464,0.009708758,0.013405029,-0.014042236,0.008759659,0.029365063,-0.0035933256,0.020749282,0.009843558,0.00697143,0.011728816,-0.017927058,-0.019730922,-0.027876236,-0.006747108,-0.027938616,-0.02988099,0.019383766,0.026297197,0.0150287375,-0.026613388,-0.031038448
JapS-AQ4_gorogoro_000085,0.02265378,0.0011624123,-0.0007636366,-0.0059068524,-0.0025749323,-0.0026159706,0.0038976213,0.022339696,-0.014371381,-0.015065729,0.015798485,0.0023048525,-0.0010432956,0.0032374857,0.009624379,0.014094691,-0.017503344,-0.029101131,0.005590962,-0.017905748,-0.015390525,-0.002401144,0.020681491,0.016532058,0.008497314,0.03133258,0.015793363,-0.017752072,-0.022988582,0.024907447,0.00048215385,-0.030305114
JapS-AQ4_gorogoro_000086,-0.0015980415,0.027106743,-0.027674068,-0.019975,0.015870538,-0.018161677,0.010299023,-0.005175423,0.018599473,0.030725587,0.02277913,-0.00090455264,0.018606696,-0.024908535,-0.018414427,0.007965963,-0.011769798,-0.009812243,-0.02490297,0.008407842,-0.0033965483,0.019927602,0.0047373064,0.021525666,-0.027553849,0.011666302,-0.0018322095,0.013111126,0.02524471,0.0017711967,-0.0010263138,0.013490267
JapS-AQ4_gorogoro_000087,-0.010817595,-0.0049359724,-0.019378535,0.011301242,0.022119947,-0.010810554,-0.016736206,0.013226505,0.014161389,-0.009944703,0.015412498,0.0072169937,0.003545396,-0.0036632232,-0.014629077,-0.019637488,0.014939453,-0.0055022724,-0.011084817,0.0064458214,-0.01680547,-0.019486245,0.027323429,-0.03093028,0.028503876,0.0040169246,0.011208013,-0.028611805,0.014884505,0.0063403286,0.030749869,-0.028463017
JapS-AQ4_gorogoro_000088,0.023208715,0.020463753,-0.01833212,-0.016067766,0.018985577,0.001954373,0.026840333,-0.008620843,-0.017663896,0.0011809245,-0.009445816,0.022192251,-0.0163102,-0.022586402,-0.0072167926,-0.0093145445,0.026985183,0.0019289181,0.013672411,-0.010927644,0.018273093,0.0023535602,0.021287054,0.0022946186,0.029970013,0.011490371,-0.024930704,0.027550329,0.011289831,0.0043284893,0.003659699,0.006065022
JapS-AQ4_gorogoro_000089,-0.007848328,0.038568,0.0017472493,-0.02732948,0.026942154,0.031036168,0.020764388,0.014541801,-0.001463692,0.015202776,0.024148008,0.020103708,0.019401891,0.014080313,-0.026772043,-0.011008807,0.019664215,-0.009916932,-0.029580334,0.009177193,0.029579597,0.019446494,0.038735908,0.013206515,-0.02715485,-0.018206043,0.012109797,0.01841944,0.0048942645,-0.012974175,0.02685845,-0.03246671
JapS-AQ4_gorogoro_000090,-0.017336603,-0.020714097,0.011799365,-0.015703581,0.026685067,0.018277362,0.00457618,0.009241961,0.030547407,0.02262887,-0.031025298,-0.030996073,0.022426482,0.031147849,-0.0202333,-0.02408228,0.013744839,0.015717883,-0.02116825,0.023146093,0.009932619,-0.010399088,-0.010460105,-0.0142083205,-0.022013422,0.009696681,-0.017286643,0.018023212,-0.007870354,0.016447518,0.005062662,-0.021587852
JapS-AQ4_gorogoro_000091,-0.018253813,0.010365408,0.039903473,0.028397629,-0.012797394,0.010539786,0.021012692,-0.020184532,-0.029924886,-0.0072463565,0.0062890546,-0.02013988,0.025188891,-0.029168306,-0.0021789165,0.031870022,0.026148181,-0.004735126,2.2119588e-05,-0.004961665,0.01828791,0.011851401,0.023647271,-0.024612792,-0.008891339,-0.028026963,-0.035659287,0.021385696,-0.018305555,-0.014668978,-0.013069649,0.010970017
JapS-AQ4_gorogoro_000092,0.020530455,-0.017056193,0.011102207,0.026007183,0.028648853,0.01077269,-0.0170051,0.01643312,0.016591657,-0.028501231,-0.025788475,0.019835394,-0.014138434,0.02443662,-0.023968346,0.023425225,0.019773792,-0.014021501,0.003605891,0.015231043,0.017385568,-0.005551357,0.004774913,0.00987228,0.030629128,-0.02632032,-0.02550267,0.0040851086,-0.011279162,0.00823779,0.02006419,-0.02140088
JapS-AQ4_gorogoro_000093,0.008386739,0.0010005012,0.00397823,-0.0058422834,-0.021648891,-0.015034027,0.006609205,0.00762647,-0.023879629,0.020411242,0.013957992,-0.023108665,0.02575517,0.01595731,-0.0051663406,0.02498481,0.021527268,-0.023319237,0.016690072,0.014640924,0.0072063543,0.026479334,-0.028378766,-0.028275356,-0.026982963,0.01032538,0.02882326,0.0292084,-0.0020755157,-0.0115153715,-0.015813231,-0.0031903163
JapS-AQ4_gorogoro_000094,-0.0017079338,-0.021119699,0.024980202,0.00027390197,0.008143764,0.02217098,-0.018515784,-0.022293635,-0.00032434985,0.0053785034,-0.0007512979,-0.00033969432,0.02778196,0.0039599277,0.0017598271,0.006196033,-0.013167966,-0.005029049,-0.0039314777,0.00954292,0.029544711,-0.029572759,0.013203699,-0.029912345,-0.013755277,-0.028967105,0.030632779,-0.0035483092,0.025913734,0.009997122,0.011013441,-0.0010464117
JapS-AQ4_gorogoro_000095,0.030659527,0.0055603236,-0.01823572,-0.017376035,-0.00987019,-0.0095822625,-0.029002216,-0.010888491,-0.02102441,-0.021722544,-0.016178992,0.00756526,-0.004073944,0.026062489,0.013203606,0.0288397,0.014804322,0.0017466471,0.014361031,-0.0034285262,0.0029748827,0.028983094,0.018538993,0.009473711,-0.004573103,-0.00857342,0.011737987,-0.015994266,-0.0017428622,0.016589526,-0.015157644,-0.0125057995
JapS-AQ4_gorogoro_000096,0.0166069,-0.0143107325,-0.019937795,0.02865307,-0.021952473,0.01032358,0.01592499,0.0048348196,-0.027621277,0.0052701123,0.030059196,0.02392998,0.030623902,-0.018105239,-0.025928065,-0.012087669,-0.012385547,0.017228112,0.029216278,0.017571233,-0.016114328,-0.009041727,-0.007374201,0.003956061,0.0031714924,0.004772011,-0.011726648,-0.009622101,0.0029178225,-0.022305336,-0.025901306,-0.013385676
